w,p,LL_diff,LL_diff_log
0.93,0.26,51226.61929,4.709495695
0.94,0.26,67347.528,4.82832166
0.95,0.26,155932.5927,5.1929369
0.96,0.26,21375.21139,4.329910418
0.97,0.26,79938.67937,4.902756969
0.98,0.26,7086.945659,3.850459103
0.99,0.26,14430.81581,4.159290884
1,0.26,15010.94559,4.176408051
0,0.27,0,#NAME?
0.01,0.27,19.66907731,1.293783987
0.02,0.27,1.338223659,0.126528704
0.03,0.27,1.6159564,0.208429639
0.04,0.27,0,#NAME?
0.05,0.27,0,#NAME?
0.06,0.27,1.838339492,0.264425717
0.07,0.27,0.210624558,-0.676490994
0.08,0.27,6.828911765,0.834351501
0.09,0.27,2.104881455,0.323227642
0.1,0.27,27.62867764,1.441360099
0.11,0.27,8.724894659,0.940760192
0.12,0.27,2.726878383,0.435665769
0.13,0.27,35.49692977,1.550190791
0.14,0.27,1.089067457,0.037054781
0.15,0.27,13.2596857,1.12253323
0.16,0.27,23.96986598,1.379665606
0.17,0.27,8.772172129,0.943107145
0.18,0.27,44.47026262,1.648069694
0.19,0.27,31.52113399,1.498601833
0.2,0.27,51.78843524,1.714232789
0.21,0.27,44.30704682,1.646472804
0.22,0.27,29.56934799,1.470841748
0.23,0.27,54.29047485,1.73472364
0.24,0.27,124.2607936,2.094334123
0.25,0.27,78.06868993,1.892476892
0.26,0.27,147.4136515,2.168537704
0.27,0.27,529.0211662,2.723473049
0.28,0.27,128.5801531,2.109173939
0.29,0.27,452.2241494,2.655353751
0.3,0.27,46.25827149,1.665189401
0.31,0.27,380.6354362,2.580509218
0.32,0.27,376.4172861,2.575669559
0.33,0.27,799.0898836,2.902595633
0.34,0.27,170.2148983,2.23099757
0.35,0.27,213.3027904,2.328996537
0.36,0.27,251.0372016,2.399738085
0.37,0.27,139.8868995,2.145777045
0.38,0.27,538.4075905,2.731111174
0.39,0.27,132.6275356,2.1226337
0.4,0.27,2335.128402,3.368310766
0.41,0.27,55.92630129,1.747616098
0.42,0.27,2162.534903,3.334963126
0.43,0.27,3008.116699,3.478294681
0.44,0.27,685.5523004,2.836040592
0.45,0.27,1146.711117,3.059454023
0.46,0.27,1228.309441,3.08930779
0.47,0.27,506.4550941,2.704540944
0.48,0.27,3666.473299,3.564248527
0.49,0.27,2274.509656,3.356887785
0.5,0.27,513.4399436,2.710489652
0.51,0.27,2120.013868,3.326338702
0.52,0.27,5534.082282,3.743045612
0.53,0.27,2416.09981,3.383114871
0.54,0.27,178964.7157,5.252767415
0.55,0.27,76.95221299,1.886221114
0.56,0.27,2554.343235,3.407279254
0.57,0.27,2184.220107,3.339296401
0.58,0.27,3176.098693,3.501893989
0.59,0.27,4781.02031,3.679520589
0.6,0.27,17602.47243,4.245573673
0.61,0.27,6062.501088,3.78265183
0.62,0.27,2695.21681,3.430593707
0.63,0.27,9769.905364,3.989890357
0.64,0.27,10776.47558,4.032476749
0.65,0.27,5040.566703,3.702479366
0.66,0.27,5899.885091,3.770843553
0.67,0.27,11445.41694,4.058631618
0.68,0.27,1601.441104,3.204510971
0.69,0.27,3100.393831,3.491416864
0.7,0.27,1413.168905,3.150194073
0.71,0.27,11329.10103,4.05419545
0.72,0.27,14940.2453,4.174357728
0.73,0.27,11020.33757,4.042194898
0.74,0.27,5679.840729,3.754336158
0.75,0.27,205919.4133,5.313697292
0.76,0.27,10008.44823,4.000366747
0.77,0.27,4959.956476,3.695477866
0.78,0.27,116725.9704,5.067167493
0.79,0.27,5765.604968,3.760844883
0.8,0.27,100789.1784,5.003413905
0.81,0.27,21410.98534,4.330636654
0.82,0.27,14311.21333,4.155676456
0.83,0.27,18535.57642,4.268006096
0.84,0.27,176458.1366,5.246641689
0.85,0.27,175531.9665,5.244356218
0.86,0.27,37772.28483,4.577173256
0.87,0.27,81531.86492,4.911327376
0.88,0.27,20153.55949,4.304351762
0.89,0.27,27746.01918,4.443200682
0.9,0.27,98544.20387,4.993631085
0.91,0.27,79850.41921,4.902277201
0.92,0.27,57101.60641,4.756648326
0.93,0.27,3516.838513,3.546152427
0.94,0.27,49390.41542,4.693642679
0.95,0.27,174123.0448,5.240856253
0.96,0.27,29516.74766,4.470068503
0.97,0.27,94695.5932,4.976329769
0.98,0.27,154082.928,5.187754523
0.99,0.27,90153.35207,4.954981879
1,0.27,15373.98572,4.186786473
0,0.28,0.441345223,-0.35522157
0.01,0.28,0.735516825,-0.133407388
0.02,0.28,0,#NAME?
0.03,0.28,0,#NAME?
0.04,0.28,0,#NAME?
0.05,0.28,0,#NAME?
0.06,0.28,4.50955367,0.65413356
0.07,0.28,4.533406967,0.656424708
0.08,0.28,5.171348225,0.713603783
0.09,0.28,2.381987504,0.376939479
0.1,0.28,2.784121823,0.444688234
0.11,0.28,2.779956454,0.444037993
0.12,0.28,29.89242814,1.475561194
0.13,0.28,24.27451237,1.385150514
0.14,0.28,31.95643946,1.504558385
0.15,0.28,13.11342618,1.117716176
0.16,0.28,12.94856739,1.112221721
0.17,0.28,45.92779573,1.662075602
0.18,0.28,34.39292182,1.536469072
0.19,0.28,66.2991998,1.821508287
0.2,0.28,20.62932632,1.314485046
0.21,0.28,58.3438178,1.765994844
0.22,0.28,46.6885729,1.669210599
0.23,0.28,151.7019199,2.180991077
0.24,0.28,110.4829372,2.043295211
0.25,0.28,55.93002107,1.747644983
0.26,0.28,64.42440672,1.809050428
0.27,0.28,71.15019888,1.852176118
0.28,0.28,142.8050982,2.154743712
0.29,0.28,95.25941516,1.978907911
0.3,0.28,86.57513549,1.93739318
0.31,0.28,270.2511418,2.431767537
0.32,0.28,1440.070494,3.158383752
0.33,0.28,228.3248322,2.358553147
0.34,0.28,1366.657209,3.135659596
0.35,0.28,406.7351077,2.609311661
0.36,0.28,159.308233,2.202238221
0.37,0.28,558.9460791,2.747369914
0.38,0.28,1323.03178,3.121570276
0.39,0.28,50.59932868,1.704144755
0.4,0.28,130.9150542,2.11698959
0.41,0.28,1156.689404,3.063216757
0.42,0.28,2503.19784,3.398495175
0.43,0.28,466.0472365,2.668429937
0.44,0.28,515.4449016,2.712182248
0.45,0.28,1860.648391,3.269664312
0.46,0.28,1817.597849,3.2594978
0.47,0.28,6029.39623,3.780273825
0.48,0.28,61.27469152,1.787281134
0.49,0.28,731.1036008,2.863978923
0.5,0.28,5608.740246,3.748865327
0.51,0.28,1287.352685,3.109697543
0.52,0.28,772.8360741,2.888087386
0.53,0.28,2650.345282,3.423302457
0.54,0.28,2462.680214,3.391408021
0.55,0.28,3279.885817,3.515858725
0.56,0.28,6567.309218,3.817387465
0.57,0.28,11064.77289,4.043942504
0.58,0.28,15288.73967,4.184371686
0.59,0.28,10085.3325,4.003690221
0.6,0.28,7162.506282,3.855065016
0.61,0.28,4871.32077,3.687646728
0.62,0.28,4165.468325,3.619663836
0.63,0.28,1353.50049,3.131458417
0.64,0.28,2184.489197,3.339349901
0.65,0.28,2479.520325,3.394367673
0.66,0.28,3164.981411,3.500371164
0.67,0.28,9958.331524,3.99818658
0.68,0.28,7219.600114,3.858513143
0.69,0.28,24982.35094,4.397633305
0.7,0.28,11137.98054,4.046806455
0.71,0.28,16747.56956,4.22395179
0.72,0.28,6196.486729,3.792145524
0.73,0.28,19221.1195,4.283778679
0.74,0.28,51089.96973,4.708335645
0.75,0.28,16194.66189,4.209371885
0.76,0.28,35263.16629,4.547321305
0.77,0.28,5472.073554,3.738151926
0.78,0.28,10607.90446,4.0256296
0.79,0.28,4122.589183,3.615170059
0.8,0.28,33605.73039,4.526413339
0.81,0.28,44230.56623,4.645722499
0.82,0.28,26559.14964,4.424214166
0.83,0.28,14351.89099,4.156909127
0.84,0.28,31565.86127,4.499217643
0.85,0.28,10893.34502,4.037161259
0.86,0.28,12567.66529,4.099254606
0.87,0.28,9798.559619,3.991162239
0.88,0.28,20623.42371,4.314360764
0.89,0.28,32251.51164,4.508550075
0.9,0.28,35064.29648,4.54486513
0.91,0.28,30645.62296,4.486368454
0.92,0.28,88835.50774,4.948586589
0.93,0.28,35351.17875,4.548403899
0.94,0.28,74921.27682,4.87460517
0.95,0.28,144471.2074,5.159781303
0.96,0.28,49555.71763,4.69509377
0.97,0.28,34477.77325,4.537539209
0.98,0.28,51056.21569,4.708048622
0.99,0.28,17752.69389,4.249264265
1,0.28,5479.078946,3.738707558
0,0.29,0.508357556,-0.293830717
0.01,0.29,0,#NAME?
0.02,0.29,0,#NAME?
0.03,0.29,0,#NAME?
0.04,0.29,1.596824928,0.203257304
0.05,0.29,2.956357986,0.470757022
0.06,0.29,3.850590396,0.585527323
0.07,0.29,0.607291935,-0.216602486
0.08,0.29,5.231165491,0.718598459
0.09,0.29,6.839075814,0.834997418
0.1,0.29,30.59645812,1.485671155
0.11,0.29,19.73714889,1.295284417
0.12,0.29,0,#NAME?
0.13,0.29,3.444367102,0.537109433
0.14,0.29,1.072564003,0.030423217
0.15,0.29,0.041912767,-1.377653671
0.16,0.29,42.17490078,1.62505407
0.17,0.29,72.75570725,1.861867067
0.18,0.29,37.7394115,1.576795124
0.19,0.29,71.53229415,1.854502154
0.2,0.29,44.72670591,1.650566914
0.21,0.29,26.78897552,1.427956105
0.22,0.29,62.48397044,1.795768618
0.23,0.29,84.97999316,1.929316692
0.24,0.29,80.89292634,1.907910547
0.25,0.29,62.20145985,1.793800578
0.26,0.29,72.16185758,1.858307704
0.27,0.29,203.5877324,2.308751605
0.28,0.29,157.7570154,2.197988681
0.29,0.29,88.19416434,1.94543985
0.3,0.29,137.448292,2.138139348
0.31,0.29,673.1346573,2.828101951
0.32,0.29,201.0797648,2.303368369
0.33,0.29,282.8768,2.45159733
0.34,0.29,114.4911321,2.05877185
0.35,0.29,983.7442905,2.992882225
0.36,0.29,72.63333398,1.861135979
0.37,0.29,427.4271743,2.63086213
0.38,0.29,1159.377155,3.064224739
0.39,0.29,2516.754606,3.400840872
0.4,0.29,499.140869,2.698223131
0.41,0.29,1868.743821,3.27154977
0.42,0.29,1813.796792,3.258588629
0.43,0.29,1545.774884,3.189146246
0.44,0.29,808.5594768,2.907711972
0.45,0.29,441.8544961,2.645279279
0.46,0.29,3620.852758,3.558810865
0.47,0.29,492.0446874,2.692004547
0.48,0.29,804.6707844,2.905618233
0.49,0.29,848.6480222,2.928727603
0.5,0.29,1169.945501,3.068165632
0.51,0.29,6506.219728,3.813328726
0.52,0.29,2039.737547,3.30957429
0.53,0.29,2069.822845,3.315933176
0.54,0.29,2470.676893,3.392815954
0.55,0.29,4628.771911,3.665465781
0.56,0.29,4566.059948,3.659541609
0.57,0.29,2487.790398,3.395813787
0.58,0.29,9902.794589,3.995757771
0.59,0.29,3924.575859,3.593792728
0.6,0.29,7052.178803,3.848323315
0.61,0.29,9268.270848,3.966998717
0.62,0.29,2709.003976,3.432809642
0.63,0.29,9298.662003,3.968420462
0.64,0.29,2556.232257,3.407600311
0.65,0.29,3236.733154,3.510106896
0.66,0.29,10612.3967,4.025813476
0.67,0.29,26495.67587,4.423175002
0.68,0.29,767.0060184,2.884798772
0.69,0.29,5383.589687,3.731071952
0.7,0.29,11349.58043,4.054979807
0.71,0.29,6826.50264,3.834198263
0.72,0.29,7162.691919,3.855076272
0.73,0.29,6423.748743,3.807788546
0.74,0.29,25662.73343,4.409302913
0.75,0.29,9078.039602,3.957992073
0.76,0.29,8906.948079,3.949728921
0.77,0.29,18031.11491,4.256022581
0.78,0.29,24755.50337,4.393671762
0.79,0.29,63790.74642,4.804757684
0.8,0.29,26121.96276,4.417005806
0.81,0.29,63267.64938,4.801181699
0.82,0.29,11249.54935,4.051135125
0.83,0.29,13638.10845,4.13475414
0.84,0.29,11381.27496,4.056190916
0.85,0.29,54150.45988,4.733602149
0.86,0.29,8687.622359,3.938900934
0.87,0.29,8229.694772,3.915383728
0.88,0.29,9232.706933,3.96532905
0.89,0.29,45177.25019,4.654919793
0.9,0.29,38523.39438,4.585724547
0.91,0.29,58034.20524,4.763684041
0.92,0.29,9125.295309,3.960246928
0.93,0.29,13667.1193,4.135676985
0.94,0.29,44870.93622,4.651965131
0.95,0.29,66949.65524,4.825748345
0.96,0.29,70917.08838,4.850750897
0.97,0.29,13053.95803,4.115742212
0.98,0.29,38041.95514,4.580262829
0.99,0.29,8380.80842,3.923285913
1,0.29,22052.88313,4.343465376
0,0.3,0.196497024,-0.706644023
0.01,0.3,0.873515217,-0.058729525
0.02,0.3,0,#NAME?
0.03,0.3,0.774640586,-0.110899753
0.04,0.3,0,#NAME?
0.05,0.3,0,#NAME?
0.06,0.3,3.997122032,0.601747407
0.07,0.3,4.074866368,0.610113371
0.08,0.3,5.228458727,0.718373684
0.09,0.3,2.990177998,0.475697042
0.1,0.3,4.588242794,0.661646391
0.11,0.3,5.164880446,0.713060273
0.12,0.3,30.56780656,1.485264276
0.13,0.3,50.32671468,1.701798581
0.14,0.3,1.91248897,0.281598939
0.15,0.3,14.62309456,1.165039288
0.16,0.3,1.240869669,0.093726169
0.17,0.3,25.21553137,1.401668125
0.18,0.3,13.43423615,1.128212978
0.19,0.3,20.06094166,1.302351315
0.2,0.3,26.21355868,1.418525984
0.21,0.3,89.18473869,1.950290544
0.22,0.3,11.22915868,1.050347219
0.23,0.3,11.26243286,1.051632215
0.24,0.3,64.39714414,1.808866608
0.25,0.3,14.62622434,1.165132231
0.26,0.3,15.42198992,1.188140415
0.27,0.3,358.1383894,2.554050876
0.28,0.3,64.79601352,1.811548287
0.29,0.3,53.73281469,1.730239591
0.3,0.3,349.2596919,2.543148467
0.31,0.3,68.14150026,1.833411691
0.32,0.3,125.5348794,2.09876441
0.33,0.3,103.7192646,2.015859429
0.34,0.3,64.24201752,1.807819171
0.35,0.3,142.3746364,2.153432628
0.36,0.3,88.12370427,1.945092744
0.37,0.3,198.0750792,2.296829838
0.38,0.3,914.2907009,2.961084303
0.39,0.3,320.4259906,2.505727736
0.4,0.3,408.0764376,2.610741519
0.41,0.3,208.4535629,2.319009322
0.42,0.3,624.3121864,2.795401812
0.43,0.3,3244.042111,3.511086483
0.44,0.3,1187.344704,3.07457682
0.45,0.3,4064.431118,3.608999768
0.46,0.3,212.6583127,2.327682364
0.47,0.3,986.5391471,2.994114323
0.48,0.3,439.9422802,2.643395701
0.49,0.3,1239.14702,3.093122837
0.5,0.3,182189.7478,5.260523935
0.51,0.3,2409.73626,3.381969513
0.52,0.3,1337.225798,3.126204746
0.53,0.3,2728.773826,3.435967541
0.54,0.3,4381.651273,3.64163781
0.55,0.3,3619.207595,3.558613495
0.56,0.3,613.0833554,2.787519526
0.57,0.3,5715.180522,3.757029953
0.58,0.3,2462.307868,3.391342353
0.59,0.3,2405.89214,3.381276153
0.6,0.3,9489.127322,3.977226274
0.61,0.3,15077.0421,4.178316148
0.62,0.3,173052.067,5.238176791
0.63,0.3,3627.401283,3.559595602
0.64,0.3,423.4015111,2.626752404
0.65,0.3,167196.0894,5.223226115
0.66,0.3,17998.60141,4.255238759
0.67,0.3,6040.588261,3.781079234
0.68,0.3,24209.90651,4.383993112
0.69,0.3,13434.29506,4.128214883
0.7,0.3,6728.159562,3.827896282
0.71,0.3,14188.14496,4.151925617
0.72,0.3,33729.40181,4.528008639
0.73,0.3,1728.126972,3.237575649
0.74,0.3,34066.78059,4.532331093
0.75,0.3,14569.44599,4.163443038
0.76,0.3,21675.52402,4.335969606
0.77,0.3,3096.539263,3.490876591
0.78,0.3,24651.57363,4.391844648
0.79,0.3,12874.57083,4.109732761
0.8,0.3,11075.55864,4.044365641
0.81,0.3,40111.60928,4.603270086
0.82,0.3,7683.184896,3.885541285
0.83,0.3,9240.180158,3.965680439
0.84,0.3,9698.062321,3.986684971
0.85,0.3,6389.453301,3.8054637
0.86,0.3,8558.072242,3.932375948
0.87,0.3,9167.028588,3.962228586
0.88,0.3,6399.042328,3.806114983
0.89,0.3,2952.565585,3.470199553
0.9,0.3,75337.1378,4.877009117
0.91,0.3,17296.02429,4.237946286
0.92,0.3,7106.027942,3.851626911
0.93,0.3,11955.3715,4.077563076
0.94,0.3,30706.54934,4.487231015
0.95,0.3,14773.83726,4.169493311
0.96,0.3,76261.20353,4.882303655
0.97,0.3,5350.099869,3.728361889
0.98,0.3,56953.51852,4.755520559
0.99,0.3,1009.856812,3.004259799
1,0.3,16961.30724,4.229459321
0,0.31,0,#NAME?
0.01,0.31,0,#NAME?
0.02,0.31,1.308320069,0.116714003
0.03,0.31,1.149605724,0.060548917
0.04,0.31,0,#NAME?
0.05,0.31,0,#NAME?
0.06,0.31,0,#NAME?
0.07,0.31,9.692511331,0.986436317
0.08,0.31,6.156612098,0.789341791
0.09,0.31,4.142538504,0.617266554
0.1,0.31,5.413891842,0.733509575
0.11,0.31,2.866102166,0.457291667
0.12,0.31,15.4086222,1.187763807
0.13,0.31,24.81121664,1.394648061
0.14,0.31,12.0664584,1.08157982
0.15,0.31,32.98628235,1.518333372
0.16,0.31,30.24653254,1.480675594
0.17,0.31,23.99501179,1.380120968
0.18,0.31,37.35123723,1.572304992
0.19,0.31,43.10485003,1.634526138
0.2,0.31,28.42702009,1.453731336
0.21,0.31,24.35250824,1.386543699
0.22,0.31,137.725797,2.139015294
0.23,0.31,89.40215768,1.951348
0.24,0.31,101.9378899,2.00833564
0.25,0.31,62.61243349,1.796660583
0.26,0.31,30.91669422,1.490193051
0.27,0.31,1101.419422,3.04195273
0.28,0.31,82.2475008,1.91512271
0.29,0.31,405.1917913,2.607660638
0.3,0.31,180.2690587,2.255921191
0.31,0.31,389.166598,2.590135558
0.32,0.31,573.4037437,2.758460524
0.33,0.31,152.5897821,2.183525453
0.34,0.31,328.0362388,2.515921824
0.35,0.31,50.97273708,1.707337955
0.36,0.31,134.6262477,2.129129741
0.37,0.31,305.0043425,2.484306023
0.38,0.31,795.2484331,2.900502822
0.39,0.31,273.9494096,2.437670369
0.4,0.31,307.9083047,2.488421403
0.41,0.31,512.528472,2.709717996
0.42,0.31,629.5003376,2.798995967
0.43,0.31,412.8272758,2.615768384
0.44,0.31,602.7807778,2.780159395
0.45,0.31,4663.159161,3.668680239
0.46,0.31,2251.15113,3.352404652
0.47,0.31,872.3467538,2.940689149
0.48,0.31,960.9150922,2.982685014
0.49,0.31,2429.853713,3.385580128
0.5,0.31,170.1845042,2.230920014
0.51,0.31,5335.978028,3.727214033
0.52,0.31,3183.235117,3.502868717
0.53,0.31,101.4772661,2.006368758
0.54,0.31,965.7021404,2.984843194
0.55,0.31,3090.158215,3.489980716
0.56,0.31,5990.966918,3.777496921
0.57,0.31,4795.559102,3.680839248
0.58,0.31,1992.641037,3.29942907
0.59,0.31,5416.519856,3.73372034
0.6,0.31,4730.822453,3.674936649
0.61,0.31,5332.905163,3.726963861
0.62,0.31,1274.507536,3.105342408
0.63,0.31,4215.060615,3.624803824
0.64,0.31,17651.61956,4.246784559
0.65,0.31,7610.424405,3.881408876
0.66,0.31,17685.28269,4.247612006
0.67,0.31,3581.755256,3.554095907
0.68,0.31,24315.81847,4.385888893
0.69,0.31,1126.161447,3.051600656
0.7,0.31,12946.83314,4.112163551
0.71,0.31,5165.360592,3.713100645
0.72,0.31,14539.46702,4.162548487
0.73,0.31,22953.97429,4.360857891
0.74,0.31,6880.652244,3.837629609
0.75,0.31,2521.731619,3.401698864
0.76,0.31,11111.86407,4.04578692
0.77,0.31,29540.65607,4.470420136
0.78,0.31,13170.25726,4.119594258
0.79,0.31,4377.596563,3.641235735
0.8,0.31,23275.10634,4.366891674
0.81,0.31,26597.64604,4.424843202
0.82,0.31,13755.91229,4.138489398
0.83,0.31,3157.862187,3.499393173
0.84,0.31,19616.0666,4.292611927
0.85,0.31,14879.16241,4.172578484
0.86,0.31,21187.85139,4.326086918
0.87,0.31,17650.45145,4.246755818
0.88,0.31,5709.933115,3.756631021
0.89,0.31,9855.014021,3.993657246
0.9,0.31,38137.82823,4.581355958
0.91,0.31,37126.61495,4.569685354
0.92,0.31,116217.259,5.065270628
0.93,0.31,12959.04075,4.112572855
0.94,0.31,16494.55539,4.217340614
0.95,0.31,26563.30533,4.424282114
0.96,0.31,28313.22665,4.451989366
0.97,0.31,9807.379288,3.991552971
0.98,0.31,66543.19125,4.823103625
0.99,0.31,19807.22216,4.296823573
1,0.31,16168.78982,4.208677516
0,0.32,1.111590764,0.04594493
0.01,0.32,0,#NAME?
0.02,0.32,20.87794759,1.319687803
0.03,0.32,0.236548539,-0.62607973
0.04,0.32,0,#NAME?
0.05,0.32,1.207722644,0.081967209
0.06,0.32,0,#NAME?
0.07,0.32,0,#NAME?
0.08,0.32,21.90314924,1.340506562
0.09,0.32,6.183245584,0.791216496
0.1,0.32,11.93271561,1.07673929
0.11,0.32,24.42871487,1.38790062
0.12,0.32,6.37453754,0.804448683
0.13,0.32,23.94303244,1.379179154
0.14,0.32,36.36372409,1.560668354
0.15,0.32,6.878743163,0.837509094
0.16,0.32,35.60233168,1.551478442
0.17,0.32,8.56085328,0.932517054
0.18,0.32,98.77216536,1.994634575
0.19,0.32,112.4410044,2.050924716
0.2,0.32,15.42115665,1.188116949
0.21,0.32,0,#NAME?
0.22,0.32,50.39920944,1.702423724
0.23,0.32,68.72703477,1.837127607
0.24,0.32,63.15183744,1.800385991
0.25,0.32,75.41856825,1.877478283
0.26,0.32,210.5179429,2.323289118
0.27,0.32,89.69320216,1.952759529
0.28,0.32,236.2036534,2.373286611
0.29,0.32,132.9687414,2.123749558
0.3,0.32,64.99379182,1.812871875
0.31,0.32,180.4420565,2.256337768
0.32,0.32,787.518788,2.896260924
0.33,0.32,528.15753,2.722763476
0.34,0.32,483.1347415,2.684068268
0.35,0.32,434.3304982,2.637820326
0.36,0.32,115.2735625,2.061729715
0.37,0.32,297.9716333,2.474174922
0.38,0.32,428.708159,2.632161749
0.39,0.32,227.6544528,2.357276149
0.4,0.32,71.91045659,1.856792046
0.41,0.32,5446.922706,3.736151212
0.42,0.32,269.032837,2.429805291
0.43,0.32,980.3815895,2.991395147
0.44,0.32,1847.055742,3.266480002
0.45,0.32,3810.674064,3.581001804
0.46,0.32,217.8577701,2.338173054
0.47,0.32,76.34737165,1.882794091
0.48,0.32,137.5315922,2.138402471
0.49,0.32,6456.950327,3.810027445
0.5,0.32,2629.287521,3.41983808
0.51,0.32,475.7096626,2.677341973
0.52,0.32,2883.437489,3.459910541
0.53,0.32,1938.913606,3.287558458
0.54,0.32,452.308337,2.655434593
0.55,0.32,13568.95432,4.13254638
0.56,0.32,393.1960577,2.594609155
0.57,0.32,267.8949088,2.42796446
0.58,0.32,5000.477526,3.69901148
0.59,0.32,143.4292985,2.156637874
0.6,0.32,753.0841285,2.876843495
0.61,0.32,1104.734896,3.043258073
0.62,0.32,4555.474096,3.658533581
0.63,0.32,4163.807198,3.619490612
0.64,0.32,2583.22749,3.412162654
0.65,0.32,4917.265628,3.691723669
0.66,0.32,11048.58619,4.043306708
0.67,0.32,21492.66414,4.332290252
0.68,0.32,4764.308675,3.677999891
0.69,0.32,976.845476,2.98982587
0.7,0.32,14402.28645,4.158431444
0.71,0.32,23225.30283,4.365961385
0.72,0.32,7190.00556,3.856729226
0.73,0.32,3635.342774,3.560545366
0.74,0.32,8272.793559,3.917652187
0.75,0.32,16643.79505,4.221252359
0.76,0.32,37919.52793,4.578862922
0.77,0.32,14869.48281,4.172295863
0.78,0.32,27906.6156,4.44570717
0.79,0.32,49984.27412,4.69883339
0.8,0.32,14196.62107,4.15218499
0.81,0.32,12739.23021,4.105143186
0.82,0.32,18987.98106,4.27847879
0.83,0.32,10247.88158,4.010634098
0.84,0.32,9726.192743,3.987942872
0.85,0.32,32415.33617,4.51075053
0.86,0.32,4514.436565,3.654603555
0.87,0.32,72062.13103,4.857707101
0.88,0.32,27612.64139,4.441107953
0.89,0.32,17281.14776,4.237572584
0.9,0.32,30056.63966,4.477940425
0.91,0.32,11064.35065,4.043925931
0.92,0.32,3052.82571,3.48470201
0.93,0.32,73924.9541,4.868791064
0.94,0.32,13311.98921,4.124242957
0.95,0.32,19984.58807,4.300695201
0.96,0.32,15092.37899,4.178757702
0.97,0.32,29282.07453,4.466601842
0.98,0.32,3064.76449,3.486397107
0.99,0.32,29185.25609,4.465163508
1,0.32,9102.1787,3.959145358
0,0.33,1.248649499,0.096440547
0.01,0.33,0.294665606,-0.530670553
0.02,0.33,0,#NAME?
0.03,0.33,0.754033987,-0.122609079
0.04,0.33,0.28831358,-0.540134901
0.05,0.33,0,#NAME?
0.06,0.33,3.066464533,0.486637946
0.07,0.33,2.467762399,0.392303343
0.08,0.33,7.565190174,0.87881985
0.09,0.33,3.336640346,0.523309397
0.1,0.33,3.464307615,0.539616448
0.11,0.33,0.604865687,-0.218341051
